State/Territory,Postcode,Table number,Title,Job type
South Australia,5354,4,Regional Australia,Specified work
South Australia,5355,4,Regional Australia,Specified work
South Australia,5356,4,Regional Australia,Specified work
South Australia,5357,4,Regional Australia,Specified work
South Australia,5360,4,Regional Australia,Specified work
South Australia,5371,4,Regional Australia,Specified work
South Australia,5372,4,Regional Australia,Specified work
South Australia,5373,4,Regional Australia,Specified work
South Australia,5374,4,Regional Australia,Specified work
South Australia,5381,4,Regional Australia,Specified work
South Australia,5400,4,Regional Australia,Specified work
South Australia,5401,4,Regional Australia,Specified work
South Australia,5410,4,Regional Australia,Specified work
South Australia,5411,4,Regional Australia,Specified work
South Australia,5412,4,Regional Australia,Specified work
South Australia,5413,4,Regional Australia,Specified work
South Australia,5414,4,Regional Australia,Specified work
South Australia,5415,4,Regional Australia,Specified work
South Australia,5416,4,Regional Australia,Specified work
South Australia,5417,4,Regional Australia,Specified work
South Australia,5418,4,Regional Australia,Specified work
South Australia,5419,4,Regional Australia,Specified work
South Australia,5420,4,Regional Australia,Specified work
South Australia,5421,4,Regional Australia,Specified work
South Australia,5422,4,Regional Australia,Specified work
South Australia,5431,4,Regional Australia,Specified work
South Australia,5432,4,Regional Australia,Specified work
South Australia,5433,4,Regional Australia,Specified work
South Australia,5434,4,Regional Australia,Specified work
South Australia,5440,4,Regional Australia,Specified work
South Australia,5451,4,Regional Australia,Specified work
South Australia,5452,4,Regional Australia,Specified work
South Australia,5453,4,Regional Australia,Specified work
South Australia,5454,4,Regional Australia,Specified work
South Australia,5455,4,Regional Australia,Specified work
South Australia,5460,4,Regional Australia,Specified work
South Australia,5461,4,Regional Australia,Specified work
South Australia,5462,4,Regional Australia,Specified work
South Australia,5464,4,Regional Australia,Specified work
South Australia,5470,4,Regional Australia,Specified work
South Australia,5471,4,Regional Australia,Specified work
South Australia,5472,4,Regional Australia,Specified work
South Australia,5473,4,Regional Australia,Specified work
South Australia,5480,4,Regional Australia,Specified work
South Australia,5481,4,Regional Australia,Specified work
South Australia,5482,4,Regional Australia,Specified work
South Australia,5483,4,Regional Australia,Specified work
South Australia,5485,4,Regional Australia,Specified work
South Australia,5490,4,Regional Australia,Specified work
South Australia,5491,4,Regional Australia,Specified work
South Australia,5493,4,Regional Australia,Specified work
South Australia,5495,4,Regional Australia,Specified work
South Australia,5501,4,Regional Australia,Specified work
South Australia,5502,4,Regional Australia,Specified work
South Australia,5510,4,Regional Australia,Specified work
South Australia,5520,4,Regional Australia,Specified work
South Australia,5521,4,Regional Australia,Specified work
South Australia,5522,4,Regional Australia,Specified work
South Australia,5523,4,Regional Australia,Specified work
South Australia,5540,4,Regional Australia,Specified work
South Australia,5550,4,Regional Australia,Specified work
South Australia,5552,4,Regional Australia,Specified work
South Australia,5554,4,Regional Australia,Specified work
South Australia,5555,4,Regional Australia,Specified work
South Australia,5556,4,Regional Australia,Specified work
South Australia,5558,4,Regional Australia,Specified work
South Australia,5560,4,Regional Australia,Specified work
South Australia,5570,4,Regional Australia,Specified work
South Australia,5571,4,Regional Australia,Specified work
South Australia,5572,4,Regional Australia,Specified work
South Australia,5573,4,Regional Australia,Specified work
South Australia,5575,4,Regional Australia,Specified work
South Australia,5576,4,Regional Australia,Specified work
South Australia,5577,4,Regional Australia,Specified work
South Australia,5580,4,Regional Australia,Specified work
South Australia,5581,4,Regional Australia,Specified work
South Australia,5582,4,Regional Australia,Specified work
South Australia,5583,4,Regional Australia,Specified work
South Australia,5600,4,Regional Australia,Specified work
South Australia,5601,4,Regional Australia,Specified work
South Australia,5602,4,Regional Australia,Specified work
South Australia,5603,4,Regional Australia,Specified work
South Australia,5604,4,Regional Australia,Specified work
South Australia,5605,4,Regional Australia,Specified work
South Australia,5606,4,Regional Australia,Specified work
South Australia,5607,4,Regional Australia,Specified work
South Australia,5608,4,Regional Australia,Specified work
South Australia,5609,4,Regional Australia,Specified work
South Australia,5611,4,Regional Australia,Specified work
South Australia,5630,4,Regional Australia,Specified work
South Australia,5631,4,Regional Australia,Specified work
South Australia,5632,4,Regional Australia,Specified work
South Australia,5633,4,Regional Australia,Specified work
South Australia,5640,4,Regional Australia,Specified work
South Australia,5641,4,Regional Australia,Specified work
South Australia,5642,4,Regional Australia,Specified work
South Australia,5650,4,Regional Australia,Specified work
South Australia,5651,4,Regional Australia,Specified work
South Australia,5652,4,Regional Australia,Specified work
South Australia,5653,4,Regional Australia,Specified work
South Australia,5654,4,Regional Australia,Specified work
South Australia,5655,4,Regional Australia,Specified work
South Australia,5660,4,Regional Australia,Specified work
South Australia,5661,4,Regional Australia,Specified work
South Australia,5670,4,Regional Australia,Specified work
South Australia,5671,4,Regional Australia,Specified work
South Australia,5680,4,Regional Australia,Specified work
South Australia,5690,4,Regional Australia,Specified work
South Australia,5700,4,Regional Australia,Specified work
South Australia,5701,4,Regional Australia,Specified work
South Australia,5710,4,Regional Australia,Specified work
South Australia,5713,4,Regional Australia,Specified work
South Australia,5715,4,Regional Australia,Specified work
South Australia,5717,4,Regional Australia,Specified work
South Australia,5719,4,Regional Australia,Specified work
South Australia,5720,4,Regional Australia,Specified work
South Australia,5722,4,Regional Australia,Specified work
South Australia,5723,4,Regional Australia,Specified work
South Australia,5724,4,Regional Australia,Specified work
South Australia,5725,4,Regional Australia,Specified work
South Australia,5730,4,Regional Australia,Specified work
South Australia,5731,4,Regional Australia,Specified work
South Australia,5732,4,Regional Australia,Specified work
South Australia,5733,4,Regional Australia,Specified work
South Australia,5734,4,Regional Australia,Specified work
South Australia,5800,4,Regional Australia,Specified work
South Australia,5801,4,Regional Australia,Specified work
South Australia,5810,4,Regional Australia,Specified work
South Australia,5839,4,Regional Australia,Specified work
South Australia,5942,4,Regional Australia,Specified work
South Australia,5950,4,Regional Australia,Specified work
Tasmania,7000,4,Regional Australia,Specified work
Tasmania,7001,4,Regional Australia,Specified work
Tasmania,7002,4,Regional Australia,Specified work
Tasmania,7004,4,Regional Australia,Specified work
Tasmania,7005,4,Regional Australia,Specified work
Tasmania,7006,4,Regional Australia,Specified work
Tasmania,7007,4,Regional Australia,Specified work
Tasmania,7008,4,Regional Australia,Specified work
Tasmania,7009,4,Regional Australia,Specified work
Tasmania,7010,4,Regional Australia,Specified work
Tasmania,7011,4,Regional Australia,Specified work
Tasmania,7012,4,Regional Australia,Specified work
Tasmania,7015,4,Regional Australia,Specified work
Tasmania,7016,4,Regional Australia,Specified work
Tasmania,7017,4,Regional Australia,Specified work
Tasmania,7018,4,Regional Australia,Specified work
Tasmania,7019,4,Regional Australia,Specified work
Tasmania,7020,4,Regional Australia,Specified work
Tasmania,7021,4,Regional Australia,Specified work
Tasmania,7022,4,Regional Australia,Specified work
Tasmania,7023,4,Regional Australia,Specified work
Tasmania,7024,4,Regional Australia,Specified work
Tasmania,7025,4,Regional Australia,Specified work
Tasmania,7026,4,Regional Australia,Specified work
Tasmania,7027,4,Regional Australia,Specified work
Tasmania,7030,4,Regional Australia,Specified work
Tasmania,7050,4,Regional Australia,Specified work
Tasmania,7051,4,Regional Australia,Specified work
Tasmania,7052,4,Regional Australia,Specified work
Tasmania,7053,4,Regional Australia,Specified work
Tasmania,7054,4,Regional Australia,Specified work
Tasmania,7055,4,Regional Australia,Specified work
Tasmania,7109,4,Regional Australia,Specified work
Tasmania,7112,4,Regional Australia,Specified work
Tasmania,7113,4,Regional Australia,Specified work
Tasmania,7116,4,Regional Australia,Specified work
Tasmania,7117,4,Regional Australia,Specified work
Tasmania,7119,4,Regional Australia,Specified work
Tasmania,7120,4,Regional Australia,Specified work
Tasmania,7139,4,Regional Australia,Specified work
Tasmania,7140,4,Regional Australia,Specified work
Tasmania,7150,4,Regional Australia,Specified work
Tasmania,7151,4,Regional Australia,Specified work
Tasmania,7155,4,Regional Australia,Specified work
Tasmania,7162,4,Regional Australia,Specified work
Tasmania,7163,4,Regional Australia,Specified work
Tasmania,7170,4,Regional Australia,Specified work
Tasmania,7171,4,Regional Australia,Specified work
Tasmania,7172,4,Regional Australia,Specified work
Tasmania,7173,4,Regional Australia,Specified work
Tasmania,7174,4,Regional Australia,Specified work
Tasmania,7175,4,Regional Australia,Specified work
Tasmania,7176,4,Regional Australia,Specified work
Tasmania,7177,4,Regional Australia,Specified work
Tasmania,7178,4,Regional Australia,Specified work
Tasmania,7179,4,Regional Australia,Specified work
Tasmania,7180,4,Regional Australia,Specified work
Tasmania,7182,4,Regional Australia,Specified work
Tasmania,7183,4,Regional Australia,Specified work
Tasmania,7184,4,Regional Australia,Specified work
Tasmania,7185,4,Regional Australia,Specified work
Tasmania,7186,4,Regional Australia,Specified work
Tasmania,7187,4,Regional Australia,Specified work
Tasmania,7190,4,Regional Australia,Specified work
Tasmania,7209,4,Regional Australia,Specified work
Tasmania,7210,4,Regional Australia,Specified work
Tasmania,7211,4,Regional Australia,Specified work
Tasmania,7212,4,Regional Australia,Specified work
Tasmania,7213,4,Regional Australia,Specified work
Tasmania,7214,4,Regional Australia,Specified work
Tasmania,7215,4,Regional Australia,Specified work
Tasmania,7216,4,Regional Australia,Specified work
Tasmania,7248,4,Regional Australia,Specified work
Tasmania,7249,4,Regional Australia,Specified work
Tasmania,7250,4,Regional Australia,Specified work
Tasmania,7252,4,Regional Australia,Specified work
Tasmania,7253,4,Regional Australia,Specified work
Tasmania,7254,4,Regional Australia,Specified work
Tasmania,7255,4,Regional Australia,Specified work
Tasmania,7256,4,Regional Australia,Specified work
Tasmania,7257,4,Regional Australia,Specified work
Tasmania,7258,4,Regional Australia,Specified work
Tasmania,7259,4,Regional Australia,Specified work
Tasmania,7260,4,Regional Australia,Specified work
Tasmania,7261,4,Regional Australia,Specified work
Tasmania,7262,4,Regional Australia,Specified work
Tasmania,7263,4,Regional Australia,Specified work
Tasmania,7264,4,Regional Australia,Specified work
Tasmania,7265,4,Regional Australia,Specified work
Tasmania,7267,4,Regional Australia,Specified work
Tasmania,7268,4,Regional Australia,Specified work
Tasmania,7270,4,Regional Australia,Specified work
Tasmania,7275,4,Regional Australia,Specified work
Tasmania,7276,4,Regional Australia,Specified work
